2024-04-24T09:46:59.980Z transformInclude 
2024-04-24T09:47:02.292Z transformInclude /Users/maxprilutskiy/Replexica/replexica/node_modules/.pnpm/next@14.2.1_react-dom@18.2.0_react@18.2.0/node_modules/next/dist/server/future/route-modules/app-page/vendored/ssr/react.js
2024-04-24T09:47:02.292Z transformInclude /Users/maxprilutskiy/Replexica/replexica/node_modules/.pnpm/@swc+helpers@0.5.5/node_modules/@swc/helpers/esm/_interop_require_default.js
2024-04-24T09:47:02.296Z transformInclude /Users/maxprilutskiy/Replexica/replexica/node_modules/.pnpm/next@14.2.1_react-dom@18.2.0_react@18.2.0/node_modules/next/dist/client/components/react-dev-overlay/internal/helpers/use-open-in-editor.js
2024-04-24T09:47:02.296Z transformInclude /Users/maxprilutskiy/Replexica/replexica/node_modules/.pnpm/next@14.2.1_react-dom@18.2.0_react@18.2.0/node_modules/next/dist/client/components/react-dev-overlay/internal/helpers/use-open-in-editor.js
2024-04-24T09:47:02.305Z transformInclude /Users/maxprilutskiy/Replexica/replexica/node_modules/.pnpm/@swc+helpers@0.5.5/node_modules/@swc/helpers/esm/_interop_require_wildcard.js
2024-04-24T09:47:02.305Z transformInclude /Users/maxprilutskiy/Replexica/replexica/node_modules/.pnpm/next@14.2.1_react-dom@18.2.0_react@18.2.0/node_modules/next/dist/server/future/route-modules/app-page/vendored/ssr/react.js
2024-04-24T09:47:02.307Z transformInclude /Users/maxprilutskiy/Replexica/replexica/node_modules/.pnpm/next@14.2.1_react-dom@18.2.0_react@18.2.0/node_modules/next/dist/client/components/react-dev-overlay/internal/helpers/stack-frame.js
2024-04-24T09:47:02.307Z transformInclude /Users/maxprilutskiy/Replexica/replexica/node_modules/.pnpm/next@14.2.1_react-dom@18.2.0_react@18.2.0/node_modules/next/dist/client/components/react-dev-overlay/internal/helpers/use-open-in-editor.js
2024-04-24T09:47:02.309Z transformInclude /Users/maxprilutskiy/Replexica/replexica/node_modules/.pnpm/next@14.2.1_react-dom@18.2.0_react@18.2.0/node_modules/next/dist/client/components/react-dev-overlay/internal/components/hot-linked-text/index.js
2024-04-24T09:47:02.309Z transformInclude /Users/maxprilutskiy/Replexica/replexica/node_modules/.pnpm/next@14.2.1_react-dom@18.2.0_react@18.2.0/node_modules/next/dist/compiled/strip-ansi/index.js
2024-04-24T09:47:02.309Z transformInclude /Users/maxprilutskiy/Replexica/replexica/node_modules/.pnpm/@swc+helpers@0.5.5/node_modules/@swc/helpers/esm/_interop_require_default.js
2024-04-24T09:47:02.309Z transformInclude /Users/maxprilutskiy/Replexica/replexica/node_modules/.pnpm/@swc+helpers@0.5.5/node_modules/@swc/helpers/esm/_interop_require_wildcard.js
2024-04-24T09:47:02.309Z transformInclude /Users/maxprilutskiy/Replexica/replexica/node_modules/.pnpm/next@14.2.1_react-dom@18.2.0_react@18.2.0/node_modules/next/dist/server/future/route-modules/app-page/vendored/ssr/react-jsx-runtime.js
2024-04-24T09:47:02.309Z transformInclude /Users/maxprilutskiy/Replexica/replexica/node_modules/.pnpm/next@14.2.1_react-dom@18.2.0_react@18.2.0/node_modules/next/dist/server/future/route-modules/app-page/vendored/ssr/react.js
2024-04-24T09:47:02.313Z transformInclude /Users/maxprilutskiy/Replexica/replexica/node_modules/.pnpm/@babel+runtime@7.24.1/node_modules/@babel/runtime/helpers/esm/extends.js
2024-04-24T09:47:02.314Z transformInclude /Users/maxprilutskiy/Replexica/replexica/node_modules/.pnpm/next@14.2.1_react-dom@18.2.0_react@18.2.0/node_modules/next/dist/compiled/anser/index.js
2024-04-24T09:47:02.314Z transformInclude /Users/maxprilutskiy/Replexica/replexica/node_modules/.pnpm/next@14.2.1_react-dom@18.2.0_react@18.2.0/node_modules/next/dist/compiled/anser/index.js
2024-04-24T09:47:02.315Z transformInclude /Users/maxprilutskiy/Replexica/replexica/node_modules/.pnpm/next@14.2.1_react-dom@18.2.0_react@18.2.0/node_modules/next/dist/server/future/route-modules/app-page/vendored/ssr/react.js
2024-04-24T09:47:02.316Z transformInclude /Users/maxprilutskiy/Replexica/replexica/node_modules/.pnpm/@radix-ui+react-context@1.0.1_@types+react@18.2.77_react@18.2.0/node_modules/@radix-ui/react-context/dist/index.mjs
2024-04-24T09:47:02.316Z transformInclude /Users/maxprilutskiy/Replexica/replexica/node_modules/.pnpm/@radix-ui+react-use-layout-effect@1.0.1_@types+react@18.2.77_react@18.2.0/node_modules/@radix-ui/react-use-layout-effect/dist/index.mjs
2024-04-24T09:47:02.316Z transformInclude /Users/maxprilutskiy/Replexica/replexica/node_modules/.pnpm/@radix-ui+react-use-callback-ref@1.0.1_@types+react@18.2.77_react@18.2.0/node_modules/@radix-ui/react-use-callback-ref/dist/index.mjs
2024-04-24T09:47:02.317Z transformInclude /Users/maxprilutskiy/Replexica/replexica/node_modules/.pnpm/@radix-ui+react-primitive@1.0.3_@types+react-dom@18.2.22_@types+react@18.2.77_react-dom@18.2.0_react@18.2.0/node_modules/@radix-ui/react-primitive/dist/index.mjs
2024-04-24T09:47:02.353Z transformInclude /Users/maxprilutskiy/Replexica/replexica/node_modules/.pnpm/next@14.2.1_react-dom@18.2.0_react@18.2.0/node_modules/next/dist/compiled/platform/platform.js
2024-04-24T09:47:02.354Z transformInclude /Users/maxprilutskiy/Replexica/replexica/node_modules/.pnpm/next@14.2.1_react-dom@18.2.0_react@18.2.0/node_modules/next/dist/compiled/css.escape/css.escape.js
2024-04-24T09:47:02.357Z transformInclude /Users/maxprilutskiy/Replexica/replexica/node_modules/.pnpm/next@14.2.1_react-dom@18.2.0_react@18.2.0/node_modules/next/dist/server/future/route-modules/app-page/vendored/ssr/react.js
2024-04-24T09:47:02.357Z transformInclude /Users/maxprilutskiy/Replexica/replexica/node_modules/.pnpm/next@14.2.1_react-dom@18.2.0_react@18.2.0/node_modules/next/dist/server/future/route-modules/app-page/vendored/ssr/react.js
2024-04-24T09:47:02.418Z transformInclude /Users/maxprilutskiy/Replexica/replexica/node_modules/.pnpm/next@14.2.1_react-dom@18.2.0_react@18.2.0/node_modules/next/dist/server/future/route-modules/app-page/vendored/ssr/react.js
2024-04-24T09:47:02.418Z transformInclude /Users/maxprilutskiy/Replexica/replexica/node_modules/.pnpm/next@14.2.1_react-dom@18.2.0_react@18.2.0/node_modules/next/dist/server/future/route-modules/app-page/vendored/ssr/react.js
2024-04-24T09:47:02.418Z transformInclude /Users/maxprilutskiy/Replexica/replexica/node_modules/.pnpm/next@14.2.1_react-dom@18.2.0_react@18.2.0/node_modules/next/dist/server/future/route-modules/app-page/vendored/ssr/react-dom.js
2024-04-24T09:47:02.425Z transformInclude /Users/maxprilutskiy/Replexica/replexica/node_modules/.pnpm/@babel+runtime@7.24.1/node_modules/@babel/runtime/helpers/esm/extends.js
2024-04-24T09:47:02.425Z transformInclude /Users/maxprilutskiy/Replexica/replexica/node_modules/.pnpm/@radix-ui+react-slot@1.0.2_@types+react@18.2.77_react@18.2.0/node_modules/@radix-ui/react-slot/dist/index.mjs
2024-04-24T09:47:02.427Z transformInclude /Users/maxprilutskiy/Replexica/replexica/node_modules/.pnpm/next@14.2.1_react-dom@18.2.0_react@18.2.0/node_modules/next/dist/server/future/route-modules/app-page/vendored/ssr/react.js
2024-04-24T09:47:02.428Z transformInclude /Users/maxprilutskiy/Replexica/replexica/node_modules/.pnpm/@babel+runtime@7.24.1/node_modules/@babel/runtime/helpers/esm/extends.js
2024-04-24T09:47:02.429Z transformInclude /Users/maxprilutskiy/Replexica/replexica/node_modules/.pnpm/@radix-ui+react-compose-refs@1.0.1_@types+react@18.2.77_react@18.2.0/node_modules/@radix-ui/react-compose-refs/dist/index.mjs
2024-04-24T09:47:02.430Z transformInclude /Users/maxprilutskiy/Replexica/replexica/node_modules/.pnpm/next@14.2.1_react-dom@18.2.0_react@18.2.0/node_modules/next/dist/server/future/route-modules/app-page/vendored/ssr/react.js
2024-04-24T09:47:02.592Z transformInclude 
2024-04-24T09:47:02.594Z transformInclude 
2024-04-24T09:47:02.594Z transformInclude 
2024-04-24T09:47:02.601Z transformInclude /Users/maxprilutskiy/Replexica/replexica/node_modules/.pnpm/next@14.2.1_react-dom@18.2.0_react@18.2.0/node_modules/next/dist/client/app-next-dev.js
2024-04-24T09:47:02.611Z transformInclude /Users/maxprilutskiy/Replexica/replexica/demo/next-app-shadcnui/src/components/CtaReviews.tsx
2024-04-24T09:47:02.612Z transformInclude /Users/maxprilutskiy/Replexica/replexica/packages/react/build/client/index.js
2024-04-24T09:47:02.612Z transformInclude /Users/maxprilutskiy/Replexica/replexica/node_modules/.pnpm/next@14.2.1_react-dom@18.2.0_react@18.2.0/node_modules/next/font/google/target.css?{"path":"src/app/layout.tsx","import":"Inter","arguments":[{"subsets":["latin"]}],"variableName":"inter"}
2024-04-24T09:47:02.625Z transformInclude /Users/maxprilutskiy/Replexica/replexica/node_modules/.pnpm/next@14.2.1_react-dom@18.2.0_react@18.2.0/node_modules/next/dist/client/components/app-router.js
2024-04-24T09:47:02.625Z transformInclude /Users/maxprilutskiy/Replexica/replexica/node_modules/.pnpm/next@14.2.1_react-dom@18.2.0_react@18.2.0/node_modules/next/dist/client/components/client-page.js
2024-04-24T09:47:02.625Z transformInclude /Users/maxprilutskiy/Replexica/replexica/node_modules/.pnpm/next@14.2.1_react-dom@18.2.0_react@18.2.0/node_modules/next/dist/client/components/error-boundary.js
2024-04-24T09:47:02.625Z transformInclude /Users/maxprilutskiy/Replexica/replexica/node_modules/.pnpm/next@14.2.1_react-dom@18.2.0_react@18.2.0/node_modules/next/dist/client/components/layout-router.js
2024-04-24T09:47:02.626Z transformInclude /Users/maxprilutskiy/Replexica/replexica/node_modules/.pnpm/next@14.2.1_react-dom@18.2.0_react@18.2.0/node_modules/next/dist/client/components/not-found-boundary.js
2024-04-24T09:47:02.626Z transformInclude /Users/maxprilutskiy/Replexica/replexica/node_modules/.pnpm/next@14.2.1_react-dom@18.2.0_react@18.2.0/node_modules/next/dist/client/components/render-from-template-context.js
2024-04-24T09:47:02.627Z transformInclude /Users/maxprilutskiy/Replexica/replexica/demo/next-app-shadcnui/src/app/globals.css
2024-04-24T09:47:02.699Z transformInclude /Users/maxprilutskiy/Replexica/replexica/node_modules/.pnpm/next@14.2.1_react-dom@18.2.0_react@18.2.0/node_modules/next/dist/compiled/@next/react-refresh-utils/dist/runtime.js
2024-04-24T09:47:02.714Z transformInclude /Users/maxprilutskiy/Replexica/replexica/packages/react/build/client/provider.js
2024-04-24T09:47:02.714Z transformInclude /Users/maxprilutskiy/Replexica/replexica/packages/react/build/client/chunk.js
2024-04-24T09:47:02.714Z transformInclude /Users/maxprilutskiy/Replexica/replexica/packages/react/build/client/proxy.js
2024-04-24T09:47:02.714Z transformInclude /Users/maxprilutskiy/Replexica/replexica/node_modules/.pnpm/next@14.2.1_react-dom@18.2.0_react@18.2.0/node_modules/next/dist/client/add-base-path.js
2024-04-24T09:47:02.714Z transformInclude /Users/maxprilutskiy/Replexica/replexica/node_modules/.pnpm/next@14.2.1_react-dom@18.2.0_react@18.2.0/node_modules/next/dist/client/remove-base-path.js
2024-04-24T09:47:02.714Z transformInclude /Users/maxprilutskiy/Replexica/replexica/node_modules/.pnpm/next@14.2.1_react-dom@18.2.0_react@18.2.0/node_modules/next/dist/client/has-base-path.js
2024-04-24T09:47:02.714Z transformInclude /Users/maxprilutskiy/Replexica/replexica/node_modules/.pnpm/next@14.2.1_react-dom@18.2.0_react@18.2.0/node_modules/next/dist/client/components/search-params.js
2024-04-24T09:47:02.715Z transformInclude /Users/maxprilutskiy/Replexica/replexica/node_modules/.pnpm/next@14.2.1_react-dom@18.2.0_react@18.2.0/node_modules/next/dist/client/components/navigation.js
2024-04-24T09:47:02.715Z transformInclude /Users/maxprilutskiy/Replexica/replexica/node_modules/.pnpm/next@14.2.1_react-dom@18.2.0_react@18.2.0/node_modules/next/dist/client/components/navigation.js
2024-04-24T09:47:02.715Z transformInclude /Users/maxprilutskiy/Replexica/replexica/node_modules/.pnpm/next@14.2.1_react-dom@18.2.0_react@18.2.0/node_modules/next/dist/client/components/not-found.js
2024-04-24T09:47:02.715Z transformInclude /Users/maxprilutskiy/Replexica/replexica/node_modules/.pnpm/next@14.2.1_react-dom@18.2.0_react@18.2.0/node_modules/next/dist/client/components/is-next-router-error.js
2024-04-24T09:47:02.715Z transformInclude /Users/maxprilutskiy/Replexica/replexica/node_modules/.pnpm/next@14.2.1_react-dom@18.2.0_react@18.2.0/node_modules/next/dist/client/components/static-generation-async-storage.external.js
2024-04-24T09:47:02.715Z transformInclude /Users/maxprilutskiy/Replexica/replexica/node_modules/.pnpm/next@14.2.1_react-dom@18.2.0_react@18.2.0/node_modules/next/dist/client/components/unresolved-thenable.js
2024-04-24T09:47:02.715Z transformInclude /Users/maxprilutskiy/Replexica/replexica/node_modules/.pnpm/next@14.2.1_react-dom@18.2.0_react@18.2.0/node_modules/next/dist/client/components/unresolved-thenable.js
2024-04-24T09:47:02.715Z transformInclude /Users/maxprilutskiy/Replexica/replexica/node_modules/.pnpm/next@14.2.1_react-dom@18.2.0_react@18.2.0/node_modules/next/dist/client/components/error-boundary.js
2024-04-24T09:47:02.715Z transformInclude /Users/maxprilutskiy/Replexica/replexica/node_modules/.pnpm/next@14.2.1_react-dom@18.2.0_react@18.2.0/node_modules/next/dist/client/components/error-boundary.js
2024-04-24T09:47:02.715Z transformInclude /Users/maxprilutskiy/Replexica/replexica/node_modules/.pnpm/next@14.2.1_react-dom@18.2.0_react@18.2.0/node_modules/next/dist/client/components/match-segments.js
2024-04-24T09:47:02.715Z transformInclude /Users/maxprilutskiy/Replexica/replexica/node_modules/.pnpm/next@14.2.1_react-dom@18.2.0_react@18.2.0/node_modules/next/dist/client/components/redirect-boundary.js
2024-04-24T09:47:02.716Z transformInclude /Users/maxprilutskiy/Replexica/replexica/node_modules/.pnpm/next@14.2.1_react-dom@18.2.0_react@18.2.0/node_modules/next/dist/client/components/redirect-boundary.js
2024-04-24T09:47:02.716Z transformInclude /Users/maxprilutskiy/Replexica/replexica/node_modules/.pnpm/next@14.2.1_react-dom@18.2.0_react@18.2.0/node_modules/next/dist/client/components/not-found-boundary.js
2024-04-24T09:47:02.726Z transformInclude /Users/maxprilutskiy/Replexica/replexica/node_modules/.pnpm/next@14.2.1_react-dom@18.2.0_react@18.2.0/node_modules/next/dist/client/components/use-reducer-with-devtools.js
2024-04-24T09:47:02.726Z transformInclude /Users/maxprilutskiy/Replexica/replexica/node_modules/.pnpm/next@14.2.1_react-dom@18.2.0_react@18.2.0/node_modules/next/dist/client/components/app-router-announcer.js
2024-04-24T09:47:02.726Z transformInclude /Users/maxprilutskiy/Replexica/replexica/node_modules/.pnpm/next@14.2.1_react-dom@18.2.0_react@18.2.0/node_modules/next/dist/client/components/app-router-headers.js
2024-04-24T09:47:02.726Z transformInclude /Users/maxprilutskiy/Replexica/replexica/node_modules/.pnpm/next@14.2.1_react-dom@18.2.0_react@18.2.0/node_modules/next/dist/shared/lib/segment.js
2024-04-24T09:47:02.726Z transformInclude /Users/maxprilutskiy/Replexica/replexica/node_modules/.pnpm/next@14.2.1_react-dom@18.2.0_react@18.2.0/node_modules/next/dist/shared/lib/utils/warn-once.js
2024-04-24T09:47:02.726Z transformInclude /Users/maxprilutskiy/Replexica/replexica/node_modules/.pnpm/next@14.2.1_react-dom@18.2.0_react@18.2.0/node_modules/next/dist/client/components/router-reducer/fetch-server-response.js
2024-04-24T09:47:02.726Z transformInclude /Users/maxprilutskiy/Replexica/replexica/node_modules/.pnpm/next@14.2.1_react-dom@18.2.0_react@18.2.0/node_modules/next/dist/client/components/router-reducer/create-router-cache-key.js
2024-04-24T09:47:02.727Z transformInclude /Users/maxprilutskiy/Replexica/replexica/node_modules/.pnpm/next@14.2.1_react-dom@18.2.0_react@18.2.0/node_modules/next/dist/client/components/router-reducer/router-reducer-types.js
2024-04-24T09:47:02.727Z transformInclude /Users/maxprilutskiy/Replexica/replexica/node_modules/.pnpm/next@14.2.1_react-dom@18.2.0_react@18.2.0/node_modules/next/dist/client/components/router-reducer/create-href-from-url.js
2024-04-24T09:47:02.727Z transformInclude /Users/maxprilutskiy/Replexica/replexica/node_modules/.pnpm/next@14.2.1_react-dom@18.2.0_react@18.2.0/node_modules/next/dist/client/components/router-reducer/create-initial-router-state.js
2024-04-24T09:47:02.759Z transformInclude /Users/maxprilutskiy/Replexica/replexica/node_modules/.pnpm/next@14.2.1_react-dom@18.2.0_react@18.2.0/node_modules/next/dist/shared/lib/router/utils/handle-smooth-scroll.js
2024-04-24T09:47:02.759Z transformInclude /Users/maxprilutskiy/Replexica/replexica/node_modules/.pnpm/next@14.2.1_react-dom@18.2.0_react@18.2.0/node_modules/next/dist/client/components/router-reducer/reducers/get-segment-value.js
2024-04-24T09:47:02.759Z transformInclude /Users/maxprilutskiy/Replexica/replexica/node_modules/.pnpm/next@14.2.1_react-dom@18.2.0_react@18.2.0/node_modules/next/dist/shared/lib/router/utils/is-bot.js
2024-04-24T09:47:02.759Z transformInclude /Users/maxprilutskiy/Replexica/replexica/node_modules/.pnpm/next@14.2.1_react-dom@18.2.0_react@18.2.0/node_modules/next/dist/client/components/router-reducer/reducers/find-head-in-cache.js
2024-04-24T09:47:02.759Z transformInclude /Users/maxprilutskiy/Replexica/replexica/node_modules/.pnpm/next@14.2.1_react-dom@18.2.0_react@18.2.0/node_modules/next/dist/client/components/react-dev-overlay/app/hot-reloader-client.js
2024-04-24T09:47:02.759Z transformInclude /Users/maxprilutskiy/Replexica/replexica/packages/react/build/client/index.js
2024-04-24T09:47:02.794Z transformInclude /Users/maxprilutskiy/Replexica/replexica/demo/next-app-shadcnui/src/lib/utils.ts
2024-04-24T09:47:02.795Z transformInclude /Users/maxprilutskiy/Replexica/replexica/demo/next-app-shadcnui/src/components/ui/avatar.tsx
2024-04-24T09:47:02.803Z transformInclude /Users/maxprilutskiy/Replexica/replexica/node_modules/.pnpm/next@14.2.1_react-dom@18.2.0_react@18.2.0/node_modules/next/dist/client/components/static-generation-async-storage.external.js
2024-04-24T09:47:02.803Z transformInclude /Users/maxprilutskiy/Replexica/replexica/node_modules/.pnpm/next@14.2.1_react-dom@18.2.0_react@18.2.0/node_modules/next/dist/client/components/router-reducer/reducers/get-segment-value.js
